feature,r
terms_abstract_tfidf__combinations,0.01260455337023641
terms_abstract_tfidf__combined,0.030590618083267226
terms_abstract_tfidf__combining,-0.030224739209267902
terms_abstract_tfidf__common,0.023776066889488492
terms_abstract_tfidf__commonly,-0.002611789885821772
terms_abstract_tfidf__communication,-0.06270020790285358
terms_abstract_tfidf__community,0.007599331309233181
terms_abstract_tfidf__comparable,0.00027317246169002114
terms_abstract_tfidf__compare,-0.04706269993932565
terms_abstract_tfidf__comparing,-0.01739788047143676
terms_abstract_tfidf__comparisons,0.050375220494599145
terms_abstract_tfidf__compatible,-0.004492361214716791
terms_abstract_tfidf__compensate,0.03106105111673002
terms_abstract_tfidf__compensation,0.013895780332900199
terms_abstract_tfidf__compensatory,0.043195472213799865
terms_abstract_tfidf__competing,0.03651666338183826
terms_abstract_tfidf__competition,0.07724378750941838
terms_abstract_tfidf__complementary,-0.04692617000540338
terms_abstract_tfidf__complete,-0.0961000140522257
terms_abstract_tfidf__completed,-0.02810034185675494
terms_abstract_tfidf__completely,0.019529679587248588
terms_abstract_tfidf__complex,0.012105442393481302
terms_abstract_tfidf__complexity,0.022696049318883662
terms_abstract_tfidf__component,-0.07673871165046055
terms_abstract_tfidf__component ica,-0.11404211088434753
terms_abstract_tfidf__components,-0.008008342594922772
terms_abstract_tfidf__composed,0.010442055895240552
terms_abstract_tfidf__comprehension,-0.0666566779906998
terms_abstract_tfidf__comprehensive,-0.0022246726773287673
terms_abstract_tfidf__comprised,0.013855274601320178
terms_abstract_tfidf__compromised,-0.014226498185015876
terms_abstract_tfidf__compulsive,0.06409176817848412
terms_abstract_tfidf__compulsive disorder,0.046328401925457605
terms_abstract_tfidf__computation,-0.04468804482020826
terms_abstract_tfidf__computational,0.05362632604692848
terms_abstract_tfidf__computed,-0.033221950582323384
terms_abstract_tfidf__concentration,0.05564622396310812
terms_abstract_tfidf__concept,-0.08075228006310545
terms_abstract_tfidf__concepts,-0.031176093122802815
terms_abstract_tfidf__conceptual,-0.033930223825355765
terms_abstract_tfidf__concerning,-0.0913388700732232
terms_abstract_tfidf__conclude,-0.0020970051879427394
terms_abstract_tfidf__conclusion,0.002803621058130585
terms_abstract_tfidf__concomitant,0.01858175570921755
terms_abstract_tfidf__concrete,-0.07361296174743341
terms_abstract_tfidf__concurrent,-0.020975567505416584
terms_abstract_tfidf__concurrently,0.07404369194501262
terms_abstract_tfidf__condition,0.01762794686853709
terms_abstract_tfidf__conditioned,0.036957194930523934
terms_abstract_tfidf__conditioning,0.024033455041686736
terms_abstract_tfidf__conditions,0.0677982206869404
terms_abstract_tfidf__conductance,-0.007341528671817665
terms_abstract_tfidf__conducted,0.005886759248932084
terms_abstract_tfidf__confidence,-0.00013421517573490314
terms_abstract_tfidf__confirm,-0.06617543328854143
terms_abstract_tfidf__confirmed,0.012146885615220374
terms_abstract_tfidf__conflict,0.07670463269099133
terms_abstract_tfidf__conflicting,0.0700800955472401
terms_abstract_tfidf__confounding,-0.0029715399941661136
terms_abstract_tfidf__congruency,0.058446937100029746
terms_abstract_tfidf__congruent,0.03151594868572452
terms_abstract_tfidf__congruent incongruent,0.026887180762788825
terms_abstract_tfidf__conjunction,-0.014689019594447673
terms_abstract_tfidf__connected,-0.04170188397547566
terms_abstract_tfidf__connection,-0.027200009515948663
terms_abstract_tfidf__connections,-0.046344346494138475
terms_abstract_tfidf__connectivity,-0.11194546349640802
terms_abstract_tfidf__connectivity amygdala,-0.004920498641154247
terms_abstract_tfidf__connectivity analyses,0.04630921626396111
terms_abstract_tfidf__connectivity anterior,-0.06933046485451219
terms_abstract_tfidf__connectivity fc,-0.058241905255495156
terms_abstract_tfidf__connectivity networks,-0.09009639380456223
terms_abstract_tfidf__connectivity patterns,-0.09313969021287215
terms_abstract_tfidf__connectivity posterior,-0.11969270468046375
